,temperature,dewpoint,windSpeed,windDir,hght,longitude,latitude,distance,ob_time,pressure,datetime
8514,-4.9499817,-18.137817,41.015026,278.0,5324.0,-87.892,41.233,82833.16032417573,2021-06-20 23:21:00,517.359,2021-06-20 23:30:00
8515,-6.75,-20.665634,41.015026,277.0,5557.0,-87.89,41.195,88320.38239282822,2021-06-20 23:21:00,501.32187,2021-06-20 23:30:00
8516,-8.25,-28.42392,35.96104,273.0,5801.0,-87.888,41.158,93674.73113823385,2021-06-20 23:21:00,484.9616,2021-06-20 23:30:00
8517,-9.449982,-29.374374,36.93296,279.0,6033.0,-87.888,41.118,99511.92953800803,2021-06-20 23:22:00,469.8096,2021-06-20 23:30:00
8518,-17.649994,-33.650925,37.90488,279.0,7008.0005,-87.877,40.75,153198.6158676211,2021-06-20 23:25:00,410.2603,2021-06-20 23:30:00
9090,12.550018,,47.04093,237.0,2243.0,-87.09,41.412,91644.56292621244,2021-06-20 23:16:00,771.46655,2021-06-20 23:30:00
9091,15.25,,42.958866,227.0,1838.0,-87.157,41.468,80724.72726152105,2021-06-20 23:17:00,811.2913,2021-06-20 23:30:00
9092,20.050018,,33.04528,219.0,1350.0,-87.222,41.532,69426.20382044338,2021-06-20 23:18:00,861.4724,2021-06-20 23:30:00
9093,19.75,,32.07336,216.0,1317.0,-87.287,41.588,58953.159830341836,2021-06-20 23:19:00,864.95447,2021-06-20 23:30:00
9094,20.75,,27.991295,211.0,1210.0,-87.352,41.65,48361.262608554316,2021-06-20 23:20:00,876.32306,2021-06-20 23:30:00
9095,22.25,,25.075537,212.0,1027.0,-87.41,41.702,39596.76113771527,2021-06-20 23:21:00,896.04694,2021-06-20 23:30:00
9096,22.25,,25.075537,211.0,1015.0,-87.465,41.75,32040.83572655131,2021-06-20 23:22:00,897.35266,2021-06-20 23:30:00
9097,23.050018,,27.991295,213.0,1015.0,-87.517,41.798,26076.488026103296,2021-06-20 23:23:00,897.35266,2021-06-20 23:30:00
9098,23.050018,,16.911407,213.0,732.0,-87.69,41.832,10242.838662799615,2021-06-20 23:26:00,928.5982,2021-06-20 23:30:00
9099,24.550018,,13.995647,210.0,524.0,-87.732,41.812,5181.234213696811,2021-06-20 23:27:00,952.12,2021-06-20 23:30:00
9100,26.75,,9.913584,217.0,296.0,-87.767,41.788,2237.48167648675,2021-06-20 23:28:00,978.45514,2021-06-20 23:30:00
9345,26.75,,4.0820637,250.0,307.0,-87.913,41.969,33580.48743457718,2021-06-20 23:20:00,977.17114,2021-06-20 23:30:00
9346,26.25,,4.0820637,142.0,370.0,-87.932,41.969,34768.76717318897,2021-06-20 23:20:00,969.844,2021-06-20 23:30:00
9347,23.550018,,6.9978237,151.0,641.0,-87.957,41.968,36344.47565877723,2021-06-20 23:21:00,938.8303,2021-06-20 23:30:00
9348,22.550018,,11.079887,187.0,775.99994,-87.971,41.965,37015.428421730365,2021-06-20 23:21:00,923.6833,2021-06-20 23:30:00
9349,22.050018,,12.051807,206.0,844.0,-87.978,41.962,37208.073390293146,2021-06-20 23:21:00,916.12885,2021-06-20 23:30:00
9350,25.25,,4.0820637,217.0,443.0,-87.939,41.969,35228.77883759471,2021-06-20 23:21:00,961.4093,2021-06-20 23:30:00
9351,24.550018,,6.9978237,198.0,516.0,-87.946,41.969,35699.37277563553,2021-06-20 23:21:00,953.03406,2021-06-20 23:30:00
9352,21.550018,,22.937313,205.0,964.0,-87.989,41.959,37733.975664645965,2021-06-20 23:21:00,902.9196,2021-06-20 23:30:00
9353,21.050018,,20.993473,204.0,1065.0,-88.003,41.955,38438.77368471154,2021-06-20 23:21:00,891.9221,2021-06-20 23:30:00
9354,19.75,,29.935133,218.0,1286.0,-88.042,41.945,40802.622475395576,2021-06-20 23:22:00,868.2356,2021-06-20 23:30:00
9355,19.050018,,29.935133,223.0,1391.0,-88.07,41.937,42656.58994842917,2021-06-20 23:22:00,857.16187,2021-06-20 23:30:00
9356,21.050018,,27.019375,210.0,1101.0,-88.011,41.953,38896.28856191447,2021-06-20 23:22:00,888.0284,2021-06-20 23:30:00
9357,20.75,,27.991295,211.0,1143.0,-88.019,41.951,39370.664349269864,2021-06-20 23:22:00,883.50305,2021-06-20 23:30:00
9358,20.550018,,28.963215,214.0,1193.0,-88.027,41.949,39862.18117865893,2021-06-20 23:22:00,878.14044,2021-06-20 23:30:00
9359,18.25,,32.07336,225.0,1468.0,-88.098,41.929,44683.54237093373,2021-06-20 23:23:00,849.114,2021-06-20 23:30:00
9360,16.25,,34.0172,229.0,1663.9999,-88.127,41.923,47095.379750171705,2021-06-20 23:23:00,828.90454,2021-06-20 23:30:00
9361,13.25,,41.015026,241.0,1982.9999,-88.161,41.917,50124.4409366811,2021-06-20 23:23:00,796.84625,2021-06-20 23:30:00
9362,11.25,,36.93296,255.0,2326.0,-88.189,41.912,52700.25657416131,2021-06-20 23:24:00,763.50415,2021-06-20 23:30:00
9363,9.75,,37.90488,257.0,2513.0,-88.218,41.907,55446.6281012171,2021-06-20 23:24:00,745.8077,2021-06-20 23:30:00
9364,8.050018,,36.93296,254.0,2774.0,-88.249,41.901,58416.822475292625,2021-06-20 23:24:00,721.6654,2021-06-20 23:30:00
9365,4.75,,37.90488,254.0,3368.0,-88.347,41.883,68216.03385095032,2021-06-20 23:25:00,669.0737,2021-06-20 23:30:00
9366,6.5500183,,40.043106,249.0,3018.0,-88.279,41.896,61385.61164243401,2021-06-20 23:25:00,699.67163,2021-06-20 23:30:00
9367,5.5500183,,40.043106,251.0,3258.0,-88.31,41.889,64430.73843538859,2021-06-20 23:25:00,678.57104,2021-06-20 23:30:00
9368,3.75,,37.90488,255.0,3492.0002,-88.382,41.876,71801.2068857896,2021-06-20 23:26:00,658.49713,2021-06-20 23:30:00
9369,3.75,,41.986946,260.0,3621.0,-88.419,41.869,75650.03001212928,2021-06-20 23:26:00,647.6381,2021-06-20 23:30:00
9370,3.5500183,,41.015026,265.0,3742.0002,-88.458,41.862,79760.34597512026,2021-06-20 23:26:00,637.5848,2021-06-20 23:30:00
9371,3.0500183,,39.071186,265.0,3899.0,-88.498,41.854,83997.51053310015,2021-06-20 23:27:00,624.72906,2021-06-20 23:30:00
9372,-2.649994,,37.90488,284.0,4770.0,-88.702,41.817,106120.47380616292,2021-06-20 23:28:00,557.16315,2021-06-20 23:30:00
9373,-3.9499817,,34.98912,281.0,4949.0,-88.746,41.808,110953.24403855795,2021-06-20 23:29:00,544.04034,2021-06-20 23:30:00
9374,-5.4499817,,35.96104,277.0,5120.0,-88.79,41.8,115810.87221421408,2021-06-20 23:29:00,531.73883,2021-06-20 23:30:00
9375,-5.9499817,,34.98912,268.0,5303.0005,-88.835,41.793,120797.13649905926,2021-06-20 23:29:00,518.8244,2021-06-20 23:30:00
9376,-9.449982,,34.98912,279.0,5829.0,-88.981,41.774,137037.53426040776,2021-06-20 23:30:00,483.1123,2021-06-20 23:30:00
9377,-7.9499817,,32.07336,274.0,5660.0005,-88.934,41.78,131802.06647288357,2021-06-20 23:30:00,494.36212,2021-06-20 23:30:00
9378,-6.9499817,,34.98912,265.0,5487.0,-88.881,41.787,125906.31252071321,2021-06-20 23:30:00,506.09695,2021-06-20 23:30:00
9379,-13.449982,,51.90053,275.0,6462.0,-89.122,41.755,152776.09251995906,2021-06-20 23:31:00,442.80157,2021-06-20 23:30:00
9380,-11.949982,,51.90053,280.0,6228.0,-89.075,41.761,147525.24106558564,2021-06-20 23:31:00,457.3726,2021-06-20 23:30:00
9381,-11.149994,,42.958866,285.0,6015.0,-89.028,41.768,142277.56822838102,2021-06-20 23:31:00,470.9713,2021-06-20 23:30:00
9382,-14.949982,,51.90053,277.0,6654.0,-89.168,41.749,157918.74112885966,2021-06-20 23:32:00,431.12875,2021-06-20 23:30:00
10277,4.0500183,,54.03875,260.0,3353.0,-87.193,41.367,87300.49902127193,2021-06-20 23:30:38,670.3624,2021-06-20 23:30:00
11193,17.350006,5.7061462,33.04528,227.0,1624.0,-87.247,41.892,58440.505485845635,2021-06-20 23:15:00,832.997,2021-06-20 23:30:00
11194,16.850006,7.102661,33.04528,227.0,1625.0,-87.208,41.945,65181.21599969749,2021-06-20 23:16:00,832.8943,2021-06-20 23:30:00
11195,16.350006,8.863281,30.907055,228.0,1624.0,-87.26,41.98,62205.066256342245,2021-06-20 23:17:00,832.997,2021-06-20 23:30:00
11196,15.850006,9.903961,30.907055,227.0,1628.0,-87.327,41.987,56349.083189918696,2021-06-20 23:18:00,832.58704,2021-06-20 23:30:00
11197,16.550018,5.8490906,28.963215,220.0,1620.0,-87.397,41.987,50020.92427140644,2021-06-20 23:19:00,833.4071,2021-06-20 23:30:00
11198,16.850006,4.310547,34.0172,221.0,1622.0,-87.465,41.987,44323.0268799378,2021-06-20 23:20:00,833.20197,2021-06-20 23:30:00
11199,16.850006,3.3043518,34.98912,223.0,1630.0,-87.53,41.987,39468.25493293605,2021-06-20 23:21:00,832.382,2021-06-20 23:30:00
11200,17.050018,4.1164856,33.04528,224.0,1553.0,-87.595,41.987,35435.52023876561,2021-06-20 23:22:00,840.30133,2021-06-20 23:30:00
11201,19.550018,5.3731384,30.907055,220.0,1278.0,-87.66,41.987,32531.977394896443,2021-06-20 23:23:00,869.08405,2021-06-20 23:30:00
11202,21.050018,12.212952,21.965393,213.0,992.0,-87.727,41.987,31056.70887239172,2021-06-20 23:24:00,899.86,2021-06-20 23:30:00
11203,22.550018,18.095337,13.023727,225.0,709.0,-87.793,41.987,31318.913895827052,2021-06-20 23:25:00,931.1757,2021-06-20 23:30:00
11204,21.550018,20.266632,5.0539837,35.0,478.0,-87.85,41.988,33032.815437794685,2021-06-20 23:26:00,957.3862,2021-06-20 23:30:00
17390,-8.449982,,41.986946,274.0,5630.0,-86.508,41.27,157689.5365922709,2021-06-20 23:38:00,496.38104,2021-06-20 23:30:00
17391,-7.149994,,41.986946,274.0,5471.0,-86.545,41.318,150718.74143909337,2021-06-20 23:38:00,507.19348,2021-06-20 23:30:00
17392,-6.649994,,39.071186,273.0,5316.0,-86.58,41.367,144014.47466230526,2021-06-20 23:39:00,517.9169,2021-06-20 23:30:00
17393,-5.4499817,,39.071186,267.0,5160.0005,-86.615,41.415,137534.92958988072,2021-06-20 23:39:00,528.89404,2021-06-20 23:30:00
17394,-4.4499817,,39.071186,262.0,4999.0,-86.65,41.463,131235.1021863313,2021-06-20 23:40:00,540.41974,2021-06-20 23:30:00
17395,-3.4499817,,41.015026,260.0,4721.0,-86.685,41.512,125097.2246754704,2021-06-20 23:40:00,560.7997,2021-06-20 23:30:00
17396,-1.9499817,,41.015026,254.0,4353.0,-86.72,41.558,119336.38754354672,2021-06-20 23:41:00,588.73,2021-06-20 23:30:00
17397,-0.1499939,,42.958866,255.0,3987.0,-86.753,41.603,114079.17062232985,2021-06-20 23:41:00,617.6156,2021-06-20 23:30:00
17398,1.5500183,,48.98477,255.0,3746.0,-86.782,41.652,109435.2102560615,2021-06-20 23:42:00,637.25464,2021-06-20 23:30:00
17399,1.25,,46.06901,248.0,3758.0,-86.792,41.702,107277.10974008196,2021-06-20 23:42:00,636.2648,2021-06-20 23:30:00
17400,1.25,,47.04093,251.0,3758.0,-86.8,41.753,105829.93403661615,2021-06-20 23:43:00,636.2648,2021-06-20 23:30:00
17401,1.25,,44.902706,252.0,3755.0,-86.81,41.805,104707.1504379825,2021-06-20 23:43:00,636.51215,2021-06-20 23:30:00
17402,1.25,,46.06901,251.0,3755.0,-86.827,41.855,103356.39929999107,2021-06-20 23:44:00,636.51215,2021-06-20 23:30:00
18431,25.050018,,9.913584,218.0,446.0,-87.72,41.808,5350.604743566033,2021-06-20 23:15:00,961.06384,2021-06-20 23:30:00
19148,5.0500183,,50.92861,236.0,3149.0002,-86.648,41.19,150783.4393028706,2021-06-20 23:27:00,688.08936,2021-06-20 23:30:00
19149,5.0500183,,51.90053,247.0,3150.0,-86.733,41.243,138527.4512489569,2021-06-20 23:28:00,688.00165,2021-06-20 23:30:00
19150,4.850006,,50.92861,246.0,3142.0002,-86.815,41.297,126464.70934395901,2021-06-20 23:29:00,688.70435,2021-06-20 23:30:00
19151,6.850006,,47.04093,255.0,2933.0,-86.89,41.345,115557.70405197848,2021-06-20 23:30:00,707.27075,2021-06-20 23:30:00
19152,9.550018,,48.98477,255.0,2530.0002,-86.963,41.392,104928.49667401641,2021-06-20 23:31:00,744.21545,2021-06-20 23:30:00
19153,13.850006,,41.015026,242.0,2031.0,-87.032,41.442,94450.84449037834,2021-06-20 23:32:00,792.11053,2021-06-20 23:30:00
19154,15.050018,,40.043106,247.0,1931.0,-87.1,41.495,83891.22013940148,2021-06-20 23:33:00,802.0025,2021-06-20 23:30:00
19155,17.350006,,35.96104,233.0,1675.0,-87.168,41.548,73434.39576108828,2021-06-20 23:34:00,827.78204,2021-06-20 23:30:00
19156,19.050018,,34.0172,222.0,1369.0,-87.237,41.603,62908.12476136922,2021-06-20 23:35:00,859.4725,2021-06-20 23:30:00
19157,19.350006,,30.907055,217.0,1316.0,-87.3,41.655,53449.77022735486,2021-06-20 23:36:00,865.06,2021-06-20 23:30:00
19158,19.050018,,28.963215,217.0,1320.0,-87.345,41.71,46278.16430573074,2021-06-20 23:37:00,864.6373,2021-06-20 23:30:00
19159,20.550018,,27.019375,223.0,1188.0,-87.378,41.765,41471.52035754799,2021-06-20 23:38:00,878.6755,2021-06-20 23:30:00
19160,22.550018,,27.991295,220.0,1009.99994,-87.408,41.815,38428.595514255445,2021-06-20 23:39:00,897.8974,2021-06-20 23:30:00
19161,22.050018,,25.075537,218.0,1016.0,-87.448,41.852,35296.94220992642,2021-06-20 23:40:00,897.2439,2021-06-20 23:30:00
19162,21.550018,,27.019375,216.0,1014.0,-87.508,41.85,28896.649279981968,2021-06-20 23:41:00,897.4618,2021-06-20 23:30:00
19163,21.350006,,25.075537,214.0,1015.0,-87.568,41.848,22663.22857518489,2021-06-20 23:42:00,897.35266,2021-06-20 23:30:00
19164,21.75,,23.909233,214.0,928.0,-87.628,41.845,16694.290089860762,2021-06-20 23:43:00,906.86615,2021-06-20 23:30:00
19165,23.550018,,16.911407,219.0,692.00006,-87.68,41.833,11107.2036450048,2021-06-20 23:44:00,933.0847,2021-06-20 23:30:00
19194,2.850006,,37.90488,263.0,3715.9998,-88.972,41.367,149270.21083896965,2021-06-20 23:18:00,639.73425,2021-06-20 23:30:00
19195,6.5500183,,44.902706,254.0,3240.0,-88.85,41.398,135007.28796116085,2021-06-20 23:19:00,680.1355,2021-06-20 23:30:00
19196,9.050018,,44.902706,257.0,2733.0,-88.728,41.43,120696.98873780172,2021-06-20 23:20:00,725.4153,2021-06-20 23:30:00
19197,12.350006,,39.071186,255.0,2280.0,-88.607,41.45,107311.39638883315,2021-06-20 23:21:00,767.90875,2021-06-20 23:30:00
19198,14.850006,,44.902706,250.0,1923.0,-88.49,41.472,94285.46077951843,2021-06-20 23:22:00,802.7981,2021-06-20 23:30:00
19199,15.25,,43.930786,250.0,1859.0,-88.375,41.492,81735.84224739995,2021-06-20 23:23:00,809.18616,2021-06-20 23:30:00
19200,16.550018,,44.902706,238.0,1565.0001,-88.262,41.52,68912.01217524636,2021-06-20 23:24:00,839.06323,2021-06-20 23:30:00
19201,19.050018,,34.0172,231.0,1312.0,-88.163,41.565,56039.230076986496,2021-06-20 23:25:00,865.4829,2021-06-20 23:30:00
19202,18.850006,,30.907055,221.0,1322.0,-88.068,41.608,43710.74534923275,2021-06-20 23:26:00,864.42596,2021-06-20 23:30:00
19203,19.050018,,30.907055,224.0,1320.0,-87.973,41.653,31224.33801162085,2021-06-20 23:27:00,864.6373,2021-06-20 23:30:00
19204,19.850006,,33.04528,225.0,1318.0,-87.877,41.697,18793.423041508966,2021-06-20 23:28:00,864.8486,2021-06-20 23:30:00
19205,19.550018,,32.07336,221.0,1320.0,-87.782,41.74,6951.092413519369,2021-06-20 23:29:00,864.6373,2021-06-20 23:30:00
19206,19.850006,,28.963215,220.0,1253.0,-87.677,41.757,8821.447014199204,2021-06-20 23:30:00,871.73975,2021-06-20 23:30:00
19207,21.350006,,28.963215,216.0,1110.0,-87.578,41.758,19426.165233602067,2021-06-20 23:31:00,887.057,2021-06-20 23:30:00
19208,22.050018,,27.019375,214.0,1013.0,-87.498,41.777,28055.962726665006,2021-06-20 23:32:00,897.57056,2021-06-20 23:30:00
19209,22.050018,,27.991295,213.0,1014.0,-87.53,41.83,25603.51214771264,2021-06-20 23:33:00,897.4618,2021-06-20 23:30:00
19210,22.350006,,27.019375,217.0,1017.0,-87.592,41.847,20235.706204154285,2021-06-20 23:34:00,897.1351,2021-06-20 23:30:00
19211,23.550018,,23.909233,218.0,813.0,-87.652,41.843,14406.326284706782,2021-06-20 23:35:00,919.56665,2021-06-20 23:30:00
19212,24.25,,18.077713,217.0,591.0,-87.697,41.827,9169.136332423885,2021-06-20 23:36:00,944.49097,2021-06-20 23:30:00
19213,26.050018,,11.079887,207.0,371.0,-87.732,41.798,3352.089627111327,2021-06-20 23:37:00,969.7277,2021-06-20 23:30:00
20076,22.350006,,27.019375,217.0,978.99994,-87.768,41.742,6014.38963591857,2021-06-20 23:30:00,901.2795,2021-06-20 23:30:00
20077,22.75,,26.047455,218.0,931.0,-87.772,41.747,5500.2235240676355,2021-06-20 23:30:00,906.5366,2021-06-20 23:30:00
20078,22.350006,,20.021553,219.0,831.0,-87.775,41.757,4419.310121258386,2021-06-20 23:30:00,917.5692,2021-06-20 23:30:00
20079,22.350006,,13.023727,227.0,777.0,-87.773,41.762,3711.363573593874,2021-06-20 23:30:00,923.57166,2021-06-20 23:30:00
20080,23.550018,,13.995647,211.0,713.0,-87.772,41.765,3318.544038499509,2021-06-20 23:30:00,930.7269,2021-06-20 23:30:00
20081,26.350006,,9.913584,209.0,412.99997,-87.76,41.777,1200.0945629625558,2021-06-20 23:30:00,964.86835,2021-06-20 23:30:00
20082,18.050018,,32.07336,230.0,1493.0,-87.702,41.695,13760.129822133073,2021-06-20 23:31:00,846.5142,2021-06-20 23:30:00
20083,18.850006,,29.935133,215.0,1337.0,-87.727,41.71,10753.374453107897,2021-06-20 23:31:00,862.8426,2021-06-20 23:30:00
20084,19.850006,,28.963215,213.0,1178.0,-87.74,41.718,9317.886024798154,2021-06-20 23:31:00,879.74646,2021-06-20 23:30:00
20085,20.550018,,27.991295,214.0,1117.0,-87.747,41.723,8511.800702033148,2021-06-20 23:31:00,886.3021,2021-06-20 23:30:00
20086,20.550018,,27.991295,214.0,1103.0,-87.748,41.725,8210.133871877244,2021-06-20 23:31:00,887.8123,2021-06-20 23:30:00
20087,21.350006,,27.991295,216.0,1042.0,-87.76,41.732,7249.020310449327,2021-06-20 23:31:00,894.4169,2021-06-20 23:30:00
20088,21.75,,27.991295,217.0,1009.99994,-87.765,41.737,6630.645866070562,2021-06-20 23:31:00,897.8974,2021-06-20 23:30:00
20089,16.050018,,35.96104,236.0,1713.9999,-87.67,41.685,16737.01372080804,2021-06-20 23:32:00,823.81177,2021-06-20 23:30:00
20090,14.350006,,40.043106,243.0,1911.0,-87.632,41.688,18996.923890598908,2021-06-20 23:32:00,803.9927,2021-06-20 23:30:00
20091,14.350006,,42.958866,247.0,1931.0,-87.593,41.697,21418.85315035914,2021-06-20 23:32:00,802.0025,2021-06-20 23:30:00
20092,14.050018,,35.96104,245.0,1926.0,-87.555,41.705,24421.375940917922,2021-06-20 23:33:00,802.49963,2021-06-20 23:30:00
20093,14.350006,,39.071186,245.0,1942.0,-87.517,41.712,27851.21155915997,2021-06-20 23:33:00,800.90955,2021-06-20 23:30:00
20094,13.050018,,43.930786,249.0,2094.0,-87.478,41.72,31574.981649153087,2021-06-20 23:33:00,785.92975,2021-06-20 23:30:00
20095,10.75,,46.06901,257.0,2413.0,-87.44,41.728,35370.36039504285,2021-06-20 23:34:00,755.2293,2021-06-20 23:30:00
20096,8.850006,,47.04093,257.0,2718.0002,-87.4,41.735,39536.1062561258,2021-06-20 23:34:00,726.7912,2021-06-20 23:30:00
20097,6.350006,,46.06901,261.0,3027.0,-87.36,41.742,43783.33688396962,2021-06-20 23:34:00,698.87103,2021-06-20 23:30:00
20098,1.8500061,,46.06901,263.0,3831.0,-87.235,41.73,57812.94958105473,2021-06-20 23:35:00,630.27124,2021-06-20 23:30:00
20099,3.0500183,,43.930786,262.0,3617.0,-87.275,41.742,53179.81251764166,2021-06-20 23:35:00,647.9726,2021-06-20 23:30:00
20100,5.0500183,,47.04093,256.0,3337.0,-87.317,41.745,48483.40010153186,2021-06-20 23:35:00,671.73944,2021-06-20 23:30:00
20101,0.05001831,,41.986946,261.0,4332.0,-87.102,41.69,73374.1255210522,2021-06-20 23:36:00,590.3575,2021-06-20 23:30:00
20102,0.5500183,,46.06901,265.0,4051.0,-87.148,41.703,67991.55487842899,2021-06-20 23:36:00,612.48346,2021-06-20 23:30:00
20103,1.3500061,,47.04093,265.0,3927.9998,-87.193,41.718,62691.202961800926,2021-06-20 23:36:00,622.37756,2021-06-20 23:30:00
20104,-2.75,,39.071186,275.0,5013.0,-86.962,41.642,90101.51177110625,2021-06-20 23:37:00,539.4095,2021-06-20 23:30:00
20105,-1.4499817,,40.043106,271.0,4807.0,-87.008,41.66,84515.3541629413,2021-06-20 23:37:00,554.4296,2021-06-20 23:30:00
20106,-0.9499817,,35.96104,264.0,4594.0,-87.055,41.675,78936.32886585832,2021-06-20 23:37:00,570.31476,2021-06-20 23:30:00
20107,-4.4499817,,34.98912,274.0,5243.0,-86.927,41.613,94938.55767012722,2021-06-20 23:38:00,523.03046,2021-06-20 23:30:00
20108,-17.449997,,34.0172,271.0,7162.0,-86.667,41.29,140870.5511432147,2021-06-20 23:41:00,401.441,2021-06-20 23:30:00
20792,25.550018,,8.941664,211.0,501.0,-87.765,41.773,1969.8160497078875,2021-06-20 23:36:00,954.7502,2021-06-20 23:30:00
20793,26.550018,,8.941664,213.0,405.0,-87.76,41.777,1200.0945629625558,2021-06-20 23:36:00,965.79236,2021-06-20 23:30:00
20794,21.350006,,27.019375,215.0,1037.0,-87.828,41.755,9450.926038751692,2021-06-20 23:37:00,894.95984,2021-06-20 23:30:00
20795,21.350006,,27.019375,215.0,999.0,-87.822,41.757,8719.065995119156,2021-06-20 23:37:00,899.0963,2021-06-20 23:30:00
20796,21.75,,27.019375,215.0,951.00006,-87.813,41.758,7744.164794211712,2021-06-20 23:37:00,904.34326,2021-06-20 23:30:00
20797,22.350006,,27.019375,216.0,883.0,-87.8,41.763,6117.3536992171,2021-06-20 23:37:00,911.8187,2021-06-20 23:30:00
20798,22.350006,,25.075537,219.0,840.0,-87.793,41.765,5284.443486666725,2021-06-20 23:37:00,916.5718,2021-06-20 23:30:00
20799,23.350006,,21.965393,219.0,757.0,-87.782,41.767,4056.342683941592,2021-06-20 23:37:00,925.803,2021-06-20 23:30:00
20800,24.550018,,13.995647,217.0,590.0,-87.77,41.77,2680.1217426050644,2021-06-20 23:37:00,944.6047,2021-06-20 23:30:00
20801,19.050018,,29.935133,224.0,1326.0,-87.883,41.74,15963.81383169972,2021-06-20 23:38:00,864.00354,2021-06-20 23:30:00
20802,20.25,,30.907055,225.0,1214.0,-87.858,41.747,12992.235649057395,2021-06-20 23:38:00,875.8959,2021-06-20 23:30:00
20803,21.050018,,27.991295,216.0,1124.0,-87.843,41.752,11164.624828533937,2021-06-20 23:38:00,885.5478,2021-06-20 23:30:00
20804,21.050018,,27.991295,215.0,1062.0,-87.833,41.753,10080.161502946885,2021-06-20 23:38:00,892.24695,2021-06-20 23:30:00
20805,18.850006,,29.935133,225.0,1322.0,-87.938,41.733,22072.32080463265,2021-06-20 23:39:00,864.42596,2021-06-20 23:30:00
20806,18.350006,,30.907055,221.0,1329.0,-87.908,41.733,18934.897848758468,2021-06-20 23:39:00,863.68665,2021-06-20 23:30:00
20807,19.050018,,30.907055,224.0,1320.9999,-87.968,41.737,25101.96812757374,2021-06-20 23:39:00,864.5318,2021-06-20 23:30:00
20808,18.550018,,29.935133,221.0,1319.0,-88.0,41.738,28526.969662169246,2021-06-20 23:40:00,864.743,2021-06-20 23:30:00
20809,18.850006,,32.07336,225.0,1322.0,-88.032,41.742,31899.943248947933,2021-06-20 23:40:00,864.42596,2021-06-20 23:30:00
20810,17.75,,34.0172,226.0,1426.9999,-88.062,41.743,35167.48820030736,2021-06-20 23:40:00,853.3918,2021-06-20 23:30:00
20811,16.850006,,36.93296,231.0,1547.0,-88.092,41.745,38428.2573531691,2021-06-20 23:41:00,840.921,2021-06-20 23:30:00
20812,15.550018,,37.90488,237.0,1670.0,-88.122,41.747,41702.83833320712,2021-06-20 23:41:00,828.29205,2021-06-20 23:30:00
20813,15.050018,,43.930786,249.0,1796.0001,-88.152,41.75,44973.90849055216,2021-06-20 23:41:00,815.5146,2021-06-20 23:30:00
